StartTimestampUTC,EndTimestampUTC,ForecastIntensity,ActualIntensity,Region,Index
2018-05-30T19:30+00:00,2018-05-30T20:00+00:00,283,,GB,high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,225,,North Scotland,moderate
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,23,,South Scotland,very low
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,95,,North West England,low
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,80,,North East England,low
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,314,,Yorkshire,high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,287,,North Wales and Merseyside,high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,389,,South Wales,very high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,306,,West Midlands,high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,425,,East Midlands,very high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,210,,East England,moderate
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,253,,South West England,moderate
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,333,,South England,high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,208,,London,moderate
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,186,,South East England,moderate
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,263,,England,moderate
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,86,,Scotland,low
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,361,,Wales,high
2018-05-30T20:00+00:00,2018-05-30T20:30+00:00,277,,GB,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,224,,North Scotland,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,23,,South Scotland,very low
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,95,,North West England,low
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,72,,North East England,very low
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,307,,Yorkshire,high
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,277,,North Wales and Merseyside,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,389,,South Wales,very high
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,299,,West Midlands,high
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,409,,East Midlands,very high
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,207,,East England,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,251,,South West England,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,327,,South England,high
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,199,,London,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,181,,South East England,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,256,,England,moderate
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,86,,Scotland,low
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,364,,Wales,high
2018-05-30T20:30+00:00,2018-05-30T21:00+00:00,271,,GB,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,222,,North Scotland,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,22,,South Scotland,very low
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,95,,North West England,low
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,62,,North East England,very low
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,300,,Yorkshire,high
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,260,,North Wales and Merseyside,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,389,,South Wales,very high
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,293,,West Midlands,high
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,394,,East Midlands,very high
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,201,,East England,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,245,,South West England,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,319,,South England,high
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,188,,London,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,176,,South East England,low
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,248,,England,moderate
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,85,,Scotland,low
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,367,,Wales,high
2018-05-30T21:00+00:00,2018-05-30T21:30+00:00,265,,GB,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,221,,North Scotland,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,23,,South Scotland,very low
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,93,,North West England,low
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,51,,North East England,very low
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,291,,Yorkshire,high
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,246,,North Wales and Merseyside,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,389,,South Wales,very high
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,284,,West Midlands,high
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,384,,East Midlands,very high
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,194,,East England,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,237,,South West England,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,308,,South England,high
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,180,,London,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,175,,South East England,low
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,241,,England,moderate
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,83,,Scotland,low
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,370,,Wales,high
2018-05-30T21:30+00:00,2018-05-30T22:00+00:00,261,,GB,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,225,,North Scotland,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,24,,South Scotland,very low
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,89,,North West England,low
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,39,,North East England,very low
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,282,,Yorkshire,high
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,235,,North Wales and Merseyside,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,388,,South Wales,very high
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,273,,West Midlands,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,380,,East Midlands,very high
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,186,,East England,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,229,,South West England,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,299,,South England,high
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,181,,London,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,180,,South East England,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,236,,England,moderate
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,82,,Scotland,low
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,375,,Wales,high
2018-05-30T22:00+00:00,2018-05-30T22:30+00:00,258,,GB,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,230,,North Scotland,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,26,,South Scotland,very low
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,85,,North West England,low
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,30,,North East England,very low
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,274,,Yorkshire,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,226,,North Wales and Merseyside,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,388,,South Wales,very high
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,265,,West Midlands,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,380,,East Midlands,very high
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,180,,East England,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,222,,South West England,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,297,,South England,high
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,190,,London,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,190,,South East England,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,232,,England,moderate
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,81,,Scotland,low
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,380,,Wales,very high
2018-05-30T22:30+00:00,2018-05-30T23:00+00:00,258,,GB,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,231,,North Scotland,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,28,,South Scotland,very low
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,82,,North West England,low
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,21,,North East England,very low
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,270,,Yorkshire,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,218,,North Wales and Merseyside,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,388,,South Wales,very high
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,262,,West Midlands,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,380,,East Midlands,very high
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,177,,East England,low
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,214,,South West England,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,300,,South England,high
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,197,,London,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,197,,South East England,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,228,,England,moderate
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,80,,Scotland,low
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,382,,Wales,very high
2018-05-30T23:00+00:00,2018-05-30T23:30+00:00,254,,GB,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,230,,North Scotland,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,41,,South Scotland,very low
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,69,,North West England,very low
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,15,,North East England,very low
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,254,,Yorkshire,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,191,,North Wales and Merseyside,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,386,,South Wales,very high
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,231,,West Midlands,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,369,,East Midlands,high
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,159,,East England,low
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,175,,South West England,low
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,310,,South England,high
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,199,,London,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,199,,South East England,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,211,,England,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,85,,Scotland,low
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,383,,Wales,very high
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,245,,GB,moderate
2018-05-30T23:30+00:00,2018-05-31T00:00+00:00,270,250,National,moderate
2018-05-31T00:00+00:00,2018-05-31T00:30+00:00,270,246,National,moderate
2018-05-31T00:30+00:00,2018-05-31T01:00+00:00,268,247,National,moderate
2018-05-31T01:00+00:00,2018-05-31T01:30+00:00,268,254,National,moderate
2018-05-31T01:30+00:00,2018-05-31T02:00+00:00,266,252,National,moderate
2018-05-31T02:00+00:00,2018-05-31T02:30+00:00,262,258,National,moderate
2018-05-31T02:30+00:00,2018-05-31T03:00+00:00,260,260,National,moderate
2018-05-31T03:00+00:00,2018-05-31T03:30+00:00,258,260,National,moderate
2018-05-31T03:30+00:00,2018-05-31T04:00+00:00,257,259,National,moderate
2018-05-31T04:00+00:00,2018-05-31T04:30+00:00,253,266,National,moderate
2018-05-31T04:30+00:00,2018-05-31T05:00+00:00,254,271,National,moderate
2018-05-31T05:00+00:00,2018-05-31T05:30+00:00,250,262,National,moderate
2018-05-31T05:30+00:00,2018-05-31T06:00+00:00,254,261,National,moderate
2018-05-31T06:00+00:00,2018-05-31T06:30+00:00,259,281,National,high
2018-05-31T06:30+00:00,2018-05-31T07:00+00:00,262,292,National,high
2018-05-31T07:00+00:00,2018-05-31T07:30+00:00,264,299,National,high
2018-05-31T07:30+00:00,2018-05-31T08:00+00:00,267,299,National,high
2018-05-31T08:00+00:00,2018-05-31T08:30+00:00,264,294,National,high
2018-05-31T08:30+00:00,2018-05-31T09:00+00:00,261,296,National,high
2018-05-31T09:00+00:00,2018-05-31T09:30+00:00,260,301,National,high
2018-05-31T09:30+00:00,2018-05-31T10:00+00:00,255,302,National,high
2018-05-31T10:00+00:00,2018-05-31T10:30+00:00,251,291,National,high
2018-05-31T10:30+00:00,2018-05-31T11:00+00:00,248,286,National,high
2018-05-31T11:00+00:00,2018-05-31T11:30+00:00,245,286,National,high
2018-05-31T11:30+00:00,2018-05-31T12:00+00:00,244,290,National,high
2018-05-31T12:00+00:00,2018-05-31T12:30+00:00,244,289,National,high
2018-05-31T12:30+00:00,2018-05-31T13:00+00:00,243,290,National,high
2018-05-31T13:00+00:00,2018-05-31T13:30+00:00,244,290,National,high
2018-05-31T13:30+00:00,2018-05-31T14:00+00:00,247,291,National,high
2018-05-31T14:00+00:00,2018-05-31T14:30+00:00,248,293,National,high
2018-05-31T14:30+00:00,2018-05-31T15:00+00:00,250,294,National,high
2018-05-31T15:00+00:00,2018-05-31T15:30+00:00,254,294,National,high
2018-05-31T15:30+00:00,2018-05-31T16:00+00:00,256,294,National,high
2018-05-31T16:00+00:00,2018-05-31T16:30+00:00,260,290,National,high
2018-05-31T16:30+00:00,2018-05-31T17:00+00:00,266,290,National,high
2018-05-31T17:00+00:00,2018-05-31T17:30+00:00,270,284,National,high
2018-05-31T17:30+00:00,2018-05-31T18:00+00:00,274,288,National,high
2018-05-31T18:00+00:00,2018-05-31T18:30+00:00,277,293,National,high
2018-05-31T18:30+00:00,2018-05-31T19:00+00:00,280,293,National,high
2018-05-31T19:00+00:00,2018-05-31T19:30+00:00,279,293,National,high
2018-05-31T19:30+00:00,2018-05-31T20:00+00:00,282,291,National,high
2018-05-31T20:00+00:00,2018-05-31T20:30+00:00,283,286,National,high
2018-05-31T20:30+00:00,2018-05-31T21:00+00:00,285,283,National,high
2018-05-31T21:00+00:00,2018-05-31T21:30+00:00,282,274,National,moderate
2018-05-31T21:30+00:00,2018-05-31T22:00+00:00,273,263,National,moderate
2018-05-31T22:00+00:00,2018-05-31T22:30+00:00,286,268,National,moderate
2018-05-31T22:30+00:00,2018-05-31T23:00+00:00,284,268,National,moderate
2018-05-31T23:00+00:00,2018-05-31T23:30+00:00,280,265,National,moderate
2018-05-31T23:30+00:00,2018-06-01T00:00+00:00,271,263,National,moderate
2018-06-01T00:00+00:00,2018-06-01T00:30+00:00,270,263,National,moderate
2018-06-01T00:30+00:00,2018-06-01T01:00+00:00,268,262,National,moderate
2018-06-01T01:00+00:00,2018-06-01T01:30+00:00,268,260,National,moderate
2018-06-01T01:30+00:00,2018-06-01T02:00+00:00,266,259,National,moderate
2018-06-01T02:00+00:00,2018-06-01T02:30+00:00,264,260,National,moderate
2018-06-01T02:30+00:00,2018-06-01T03:00+00:00,264,259,National,moderate
2018-06-01T03:00+00:00,2018-06-01T03:30+00:00,262,259,National,moderate
2018-06-01T03:30+00:00,2018-06-01T04:00+00:00,262,256,National,moderate
2018-06-01T04:00+00:00,2018-06-01T04:30+00:00,260,252,National,moderate
2018-06-01T04:30+00:00,2018-06-01T05:00+00:00,261,255,National,moderate
2018-06-01T05:00+00:00,2018-06-01T05:30+00:00,257,250,National,moderate
2018-06-01T05:30+00:00,2018-06-01T06:00+00:00,260,252,National,moderate
2018-06-01T06:00+00:00,2018-06-01T06:30+00:00,266,279,National,moderate
2018-06-01T06:30+00:00,2018-06-01T07:00+00:00,272,291,National,high
2018-06-01T07:00+00:00,2018-06-01T07:30+00:00,275,286,National,high
2018-06-01T07:30+00:00,2018-06-01T08:00+00:00,277,288,National,high
2018-06-01T08:00+00:00,2018-06-01T08:30+00:00,272,290,National,high
2018-06-01T08:30+00:00,2018-06-01T09:00+00:00,269,290,National,high
2018-06-01T09:00+00:00,2018-06-01T09:30+00:00,272,299,National,high
2018-06-01T09:30+00:00,2018-06-01T10:00+00:00,272,296,National,high
2018-06-01T10:00+00:00,2018-06-01T10:30+00:00,268,290,National,high
2018-06-01T10:30+00:00,2018-06-01T11:00+00:00,264,288,National,high
2018-06-01T11:00+00:00,2018-06-01T11:30+00:00,261,287,National,high
2018-06-01T11:30+00:00,2018-06-01T12:00+00:00,258,287,National,high
2018-06-01T12:00+00:00,2018-06-01T12:30+00:00,250,289,National,high
2018-06-01T12:30+00:00,2018-06-01T13:00+00:00,247,286,National,high
2018-06-01T13:00+00:00,2018-06-01T13:30+00:00,243,281,National,high
2018-06-01T13:30+00:00,2018-06-01T14:00+00:00,243,283,National,high
2018-06-01T14:00+00:00,2018-06-01T14:30+00:00,242,277,National,moderate
2018-06-01T14:30+00:00,2018-06-01T15:00+00:00,242,277,National,moderate
2018-06-01T15:00+00:00,2018-06-01T15:30+00:00,242,276,National,moderate
2018-06-01T15:30+00:00,2018-06-01T16:00+00:00,245,273,National,moderate
2018-06-01T16:00+00:00,2018-06-01T16:30+00:00,249,276,National,moderate
2018-06-01T16:30+00:00,2018-06-01T17:00+00:00,254,276,National,moderate
2018-06-01T17:00+00:00,2018-06-01T17:30+00:00,258,277,National,moderate
2018-06-01T17:30+00:00,2018-06-01T18:00+00:00,263,275,National,moderate
2018-06-01T18:00+00:00,2018-06-01T18:30+00:00,267,274,National,moderate
2018-06-01T18:30+00:00,2018-06-01T19:00+00:00,269,271,National,moderate
2018-06-01T19:00+00:00,2018-06-01T19:30+00:00,271,271,National,moderate
2018-06-01T19:30+00:00,2018-06-01T20:00+00:00,272,270,National,moderate
2018-06-01T20:00+00:00,2018-06-01T20:30+00:00,274,266,National,moderate
2018-06-01T20:30+00:00,2018-06-01T21:00+00:00,274,263,National,moderate
2018-06-01T21:00+00:00,2018-06-01T21:30+00:00,272,264,National,moderate
2018-06-01T21:30+00:00,2018-06-01T22:00+00:00,269,256,National,moderate
2018-06-01T22:00+00:00,2018-06-01T22:30+00:00,276,265,National,moderate
2018-06-01T22:30+00:00,2018-06-01T23:00+00:00,274,268,National,moderate
2018-06-01T23:00+00:00,2018-06-01T23:30+00:00,273,263,National,moderate
2018-06-01T23:30+00:00,2018-06-02T00:00+00:00,266,255,National,moderate
2018-06-01T23:30+00:00,2018-06-02T00:00+00:00,266,255,National,moderate
2018-06-02T00:00+00:00,2018-06-02T00:30+00:00,261,249,National,moderate
2018-06-02T00:30+00:00,2018-06-02T01:00+00:00,259,248,National,moderate
2018-06-02T01:00+00:00,2018-06-02T01:30+00:00,259,244,National,moderate
2018-06-02T01:30+00:00,2018-06-02T02:00+00:00,256,242,National,moderate
2018-06-02T02:00+00:00,2018-06-02T02:30+00:00,254,244,National,moderate
2018-06-02T02:30+00:00,2018-06-02T03:00+00:00,253,243,National,moderate
2018-06-02T03:00+00:00,2018-06-02T03:30+00:00,251,248,National,moderate
2018-06-02T03:30+00:00,2018-06-02T04:00+00:00,249,248,National,moderate
2018-06-02T04:00+00:00,2018-06-02T04:30+00:00,245,244,National,moderate
2018-06-02T04:30+00:00,2018-06-02T05:00+00:00,245,246,National,moderate
2018-06-02T05:00+00:00,2018-06-02T05:30+00:00,240,247,National,moderate
2018-06-02T05:30+00:00,2018-06-02T06:00+00:00,241,248,National,moderate
2018-06-02T06:00+00:00,2018-06-02T06:30+00:00,242,238,National,moderate
2018-06-02T06:30+00:00,2018-06-02T07:00+00:00,244,240,National,moderate
2018-06-02T07:00+00:00,2018-06-02T07:30+00:00,243,246,National,moderate
2018-06-02T07:30+00:00,2018-06-02T08:00+00:00,246,252,National,moderate
2018-06-02T08:00+00:00,2018-06-02T08:30+00:00,246,257,National,moderate
2018-06-02T08:30+00:00,2018-06-02T09:00+00:00,245,257,National,moderate
2018-06-02T09:00+00:00,2018-06-02T09:30+00:00,244,256,National,moderate
2018-06-02T09:30+00:00,2018-06-02T10:00+00:00,241,255,National,moderate
2018-06-02T10:00+00:00,2018-06-02T10:30+00:00,235,256,National,moderate
2018-06-02T10:30+00:00,2018-06-02T11:00+00:00,228,254,National,moderate
2018-06-02T11:00+00:00,2018-06-02T11:30+00:00,224,255,National,moderate
2018-06-02T11:30+00:00,2018-06-02T12:00+00:00,222,255,National,moderate
2018-06-02T12:00+00:00,2018-06-02T12:30+00:00,221,254,National,moderate
2018-06-02T12:30+00:00,2018-06-02T13:00+00:00,217,253,National,moderate
2018-06-02T13:00+00:00,2018-06-02T13:30+00:00,213,254,National,moderate
2018-06-02T13:30+00:00,2018-06-02T14:00+00:00,213,250,National,moderate
2018-06-02T14:00+00:00,2018-06-02T14:30+00:00,213,251,National,moderate
2018-06-02T14:30+00:00,2018-06-02T15:00+00:00,213,248,National,moderate
2018-06-02T15:00+00:00,2018-06-02T15:30+00:00,215,248,National,moderate
2018-06-02T15:30+00:00,2018-06-02T16:00+00:00,220,250,National,moderate
2018-06-02T16:00+00:00,2018-06-02T16:30+00:00,225,251,National,moderate
2018-06-02T16:30+00:00,2018-06-02T17:00+00:00,233,251,National,moderate
2018-06-02T17:00+00:00,2018-06-02T17:30+00:00,238,249,National,moderate
2018-06-02T17:30+00:00,2018-06-02T18:00+00:00,243,246,National,moderate
